group,pairIndex,randomSeed,amplitudeCurl,curlMultiplier,pivotDepth,forwardGain,verticalAngleRatio,propagationDirectionDeg,frontFaceAngleDeg,epsilonFront,epsilonRear,asymmetry,angleInReference,frontSteeper,valid,errorMessage
G0 No-breaking,11,621278452,0.216040562425886,0,0.962091491747244,1.05117927324001,1.60675015805511,180,9.32485010441756,0.115077102564637,0.0450839492582423,2.55250714407186,0,1,1,
G0 No-breaking,12,1470361970,0.213090320307543,0,0.970062782194781,1.07182023694937,1.57574124781765,180,3.68587135624627,0.0704689071313402,0.038414987075647,1.83441184016468,0,1,1,
G0 No-breaking,13,279192926,0.210561099989333,0,0.92300283017373,1.09251120332134,1.5843235531017,180,6.20334206774626,0.0769294086218485,0.0347994644662199,2.21064920974645,0,1,1,
G0 No-breaking,14,1014352153,0.193692709803021,0,0.919259466893191,1.07887853208941,1.60098166718349,180,8.22875904286784,0.0735691823528171,0.037066904946806,1.9847673405264,0,1,1,
G0 No-breaking,15,1940968812,0.195333510129401,0,0.890387320027896,1.07807380665314,1.63499185768857,180,2.24582558174301,0.0742755346492719,0.0325555301291681,2.28150284620077,0,1,1,
G0 No-breaking,16,757520650,0.214103578824968,0,0.976755077369218,1.10508765639587,1.63467086835198,0,7.38600463145566,0.0684694937273539,0.0369615635565394,1.85245122605859,0,1,1,
G0 No-breaking,17,745191514,0.224951358076611,0,0.930010182501839,1.10349354067569,1.62664742728269,0,5.50952216469621,0.0834883322955742,0.0310757669294761,2.68660569134285,0,1,1,
G0 No-breaking,18,65502429,0.199273880884974,0,0.890830487270882,1.05772851817449,1.62407176742362,180,5.32864109589802,0.0768594764655847,0.0343380903409243,2.23831540142415,0,1,1,
G0 No-breaking,19,1641268602,0.20166379652561,0,0.890657076733352,1.09712411350985,1.62349975254889,180,2.76858044980909,0.058967621788233,0.0255267040279271,2.31003664725851,0,1,1,
G0 No-breaking,20,1007655820,0.202094712157387,0,0.9472442757921,1.01655814365024,1.56587505756615,0,6.48966835308575,0.0634178422481626,0.0354413088583744,1.78937641670019,0,1,1,
G0 No-breaking,21,1664843059,0.191339040411921,0,0.966617562009136,1.0305877226753,1.62854457883628,180,1.63890367236707,0.0785784304567073,0.0335930483549267,2.33912771554663,0,1,1,
G0 No-breaking,22,247882559,0.190305250372949,0,0.90850479755315,1.08646108668128,1.61250115399401,180,5.19410681402561,0.0929400808641891,0.0504225770147559,1.84322353926874,0,1,1,
G0 No-breaking,23,1331747554,0.20980130096097,0,0.864832466356993,1.09669190375448,1.55266918606225,180,4.89357301474485,0.0963922761019839,0.0416914710421766,2.31203825848385,0,1,1,
G0 No-breaking,24,1394189554,0.205481573490783,0,0.960596369172767,0.998330212577564,1.55100230019014,0,6.88747555520546,0.0938116629510626,0.0433236382351684,2.16536899421596,0,1,1,
G0 No-breaking,25,884821581,0.215678384549952,0,0.925646594904416,1.0404748651026,1.55766036712664,0,7.69449140506757,0.0606850746089652,0.0236111969396276,2.57018205235988,0,1,1,
G0 No-breaking,26,549602779,0.223143309845425,0,0.943980966000432,1.01936617961709,1.58135387379069,180,9.61521184984732,0.0388250926148751,0.0202387132796184,1.91835775715912,0,1,1,
G0 No-breaking,27,12060526,0.200636401368946,0,0.857119425541768,1.02721335963846,1.5512763333332,0,7.31184512329022,0.0811347513986082,0.0416512243184038,1.94795597791728,0,1,1,
G0 No-breaking,28,425148108,0.191339708117268,0,0.867686288472515,1.0842747279819,1.54334493575026,180,4.97428448971634,0.050013577575059,0.0269872990783125,1.85322649109599,0,1,1,
G0 No-breaking,29,1999752097,0.211504545122745,0,0.927896047777038,1.05930618447218,1.62998126159861,0,6.37008238947812,0.0610030679508709,0.0286204194975491,2.13145261396657,0,1,1,
G0 No-breaking,30,1016806304,0.220449335236376,0,0.868947493304894,1.06060986864052,1.63722135236848,180,7.81552054246686,0.118064234628516,0.0601579892033042,1.96256949728685,0,1,1,
G0 No-breaking,31,1448454965,0.214614912902508,0,0.892298439831718,0.994561524428422,1.55085453829586,0,8.32992096454509,0.0732769005508677,0.0401357895061679,1.82572465753057,0,1,1,
G0 No-breaking,32,1290314117,0.214191404210048,0,0.972243494704367,1.053340316056,1.57678093978566,0,8.122363126205,0.0516287825739312,0.0208624410852905,2.47472394830791,0,1,1,
G0 No-breaking,33,1359170167,0.214998528265611,0,0.853399211357023,1.04541178555059,1.55452954340888,0,2.89124984753754,0.101432094760288,0.0704143260968777,1.44050366427898,0,1,1,
G0 No-breaking,34,1166819772,0.210179226778422,0,0.860178896876771,1.07157795104856,1.63469165580612,180,4.9006211332646,0.16345078079318,0.0621033404960319,2.63191608515203,0,1,1,
G0 No-breaking,35,351892640,0.200840888535405,0,0.90163867452181,1.01152928239447,1.63778427612858,180,8.56145143345164,0.104146913508763,0.0388094400485663,2.68354589446365,0,1,1,
G0 No-breaking,36,155695166,0.199067371915953,0,0.966831422856325,1.06367152348946,1.56330144270923,180,4.5220558818488,0.0592459567941715,0.0263066223748941,2.25213088741918,0,1,1,
G0 No-breaking,37,615352048,0.200817297499733,0,0.95995343345073,1.02891336859708,1.61417322487589,0,8.89189649891179,0.0558556772618876,0.0299207421466962,1.86678782859185,0,1,1,
G0 No-breaking,38,300732193,0.213935481585955,0,0.914498401755795,1.09408581216868,1.59264437393863,0,4.39494815763317,0.066156785202216,0.0348640334202974,1.89756544817045,0,1,1,
G0 No-breaking,39,366825561,0.205525855321093,0,0.910568558332865,1.00342794806216,1.61398512462029,0,8.07750499916204,0.0640015795402135,0.0353907287323703,1.80842785194401,0,1,1,
G0 No-breaking,40,1443220870,0.190801999205832,0,0.977160701555913,1.07142146605639,1.62622735758226,180,10.4853721755855,0.115678632423361,0.0640026138475747,1.80740481472921,0,1,1,
G0 No-breaking,41,1612868000,0.215790197247544,0,0.974798570407191,1.05853556039227,1.61296792740414,180,9.0066602819607,0.110228099593017,0.0493150077439877,2.23518366184289,0,1,1,
G0 No-breaking,42,705878461,0.20834403379037,0,0.906097633686017,1.03830819253135,1.57464498454775,0,5.09776609954301,0.0589592950090064,0.0289360411987887,2.03757295629903,0,1,1,
G0 No-breaking,43,1945964322,0.210331888143513,0,0.865782589261519,1.11259540302975,1.62052415729785,180,5.14767960715811,0.0782473584561255,0.0362871259121956,2.15633937626975,0,1,1,
G0 No-breaking,44,718062189,0.214526889983295,0,0.860594455036888,1.02786566882245,1.57920526276008,0,8.24560195163299,0.0605904405032156,0.0262791980430271,2.30564267615817,0,1,1,
G0 No-breaking,45,6601311,0.205306844717674,0,0.900088030202583,1.10171903870697,1.59562869669795,0,6.16843767201792,0.113293068869609,0.0444364852104591,2.54955063014172,0,1,1,
G0 No-breaking,46,211273431,0.218668407188498,0,0.94114788689878,1.10766367099973,1.61839626699574,0,11.2519350293838,0.142093563332209,0.0596465825153485,2.38225825085024,0,1,1,
G0 No-breaking,47,1413038097,0.222547857165426,0,0.871016445372851,1.06703363694285,1.55325657290032,180,5.5123771476593,0.088145004119885,0.0463768955888118,1.90062320905217,0,1,1,
G0 No-breaking,48,578508621,0.215595603733557,0,0.854970867864805,1.09595552372371,1.63906740548777,0,7.8651810689657,0.0980680213490091,0.0426200668309743,2.30098234566206,0,1,1,
G0 No-breaking,49,1488571601,0.220997837948912,0,0.903424215185764,1.05809259479638,1.6129070818359,180,6.59905179577995,0.0861967121131631,0.0440133486098778,1.95842204321209,0,1,1,
G0 No-breaking,50,454501701,0.222432683437586,0,0.92909233938498,1.04215984615001,1.62392303998079,0,4.05951754198203,0.0827602924490533,0.0397922742401093,2.0798080539371,0,1,1,
G0 No-breaking,51,690160693,0.205527907374058,0,0.914560962537161,1.0165643836397,1.55526635875447,180,2.92392884693647,0.0688487356327607,0.0395617701994906,1.7402845040955,0,1,1,
G0 No-breaking,52,2094925958,0.190614495958431,0,0.937491110941999,1.03048244028221,1.57275347970744,0,3.86720829651076,0.0538448359820794,0.0274598417469018,1.96085747610525,0,1,1,
