group,iteration,randomSeed,amplitudeCurl,curlMultiplier,pivotDepth,forwardGain,verticalAngleRatio,frontFaceAngleDeg,rxOverLambda,ryOverLambda,valid,pass,errorMessage
Corrected,71,356715008,0.215657376382007,1.14824850606394,0.855746658479247,1.09162070090819,1.62889057280257,69.5525921211235,0.0550784846521843,0.050801782882174,1,1,
Corrected,72,205547489,0.204027118017907,1.13057266159687,0.900347182204312,1.0396246968226,1.55925290899577,67.1657042973003,0.0554256281186776,0.0491771639322595,1,1,
Corrected,73,2090274587,0.199464994716864,1.15641638620398,0.923245459996459,1.08067265064979,1.59802370598786,65.6779659134834,0.0581438707547014,0.0544827070505339,1,1,
Corrected,74,1083755973,0.198673042665173,1.1257086433897,0.912282119397955,1.06990928984427,1.60302297227898,67.0485494299187,0.0570472242527808,0.0507344685879724,1,1,
Corrected,75,1165965589,0.195077461602244,1.15757407694707,0.887487135016634,1.04329383836652,1.60413344220409,67.9788326332437,0.0525030349275405,0.0523408357473466,1,1,
Corrected,76,2125197456,0.195168142575972,1.12272641061704,0.869086586437669,0.98774393051055,1.54450030096194,67.1789469856527,0.0497276895023108,0.0461930624580199,1,1,
Corrected,77,1831254871,0.194504147139674,1.14415968663682,0.885904182225386,1.0802902634643,1.58097175934225,66.5205082643221,0.0535650923101578,0.0498825594580974,1,1,
Corrected,78,1376129572,0.202420235982028,1.15438295874123,0.970782703049273,1.00580801937907,1.55756826695954,67.5238629853404,0.0571668854985295,0.0549293019667124,1,1,
Corrected,79,553381002,0.206916581502093,1.12621518036169,0.912452430340957,1.00589629864575,1.6085646386847,69.2617963392049,0.0545554966543115,0.0515650370369176,1,1,
Corrected,80,105512704,0.190133602118711,1.15416038293499,0.939397345922003,0.986763391707745,1.55662559482636,68.055641358948,0.0527544476505,0.0527868897064217,1,1,
Corrected,81,1914748352,0.215139098894827,1.1944399959375,0.906192893251968,1.11111963620493,1.56164849619189,67.2396086102381,0.0583748475065828,0.0525940672901622,1,1,
Corrected,82,403270483,0.205592737334269,1.16541227701898,0.896478129955688,1.01852379117489,1.56589422800415,68.9164631675103,0.0549752067805898,0.0512847524202889,1,1,
Corrected,83,1514858930,0.199107369284326,1.19174444606319,0.914808968392021,1.10113863604627,1.55088877842857,63.6118304274345,0.0589783168326875,0.0537824525348968,1,0,
Corrected,84,986340338,0.206271473074968,1.14888837699699,0.919018004934705,1.04348321974699,1.61470340542897,69.42527436368,0.0562919380170286,0.0541436134863924,1,1,
Corrected,85,594245902,0.225000145627281,1.19795017697183,0.90765394904065,1.10070532647837,1.59383380884896,64.8445842059763,0.0607743325345071,0.0554940192233898,1,0,
Corrected,86,973569410,0.223563231969,1.1843412986319,0.948839719651657,1.00852085731408,1.552223044997,65.6235786954968,0.0591708418565893,0.055111302839765,1,1,
Corrected,87,346787457,0.216492843325168,1.16624334309455,0.972142967640773,1.05543557180059,1.58735292641842,67.7965719817016,0.0583227376145187,0.0573527209166872,1,1,
Corrected,88,1699591711,0.226766466835864,1.15408501720148,0.890768012524054,1.07315295046778,1.61898486535636,70.2340686376032,0.0584102759171094,0.0540689760447489,1,0,
Corrected,89,1557338715,0.207949478666488,1.19916038278023,0.896901010775949,1.02242079171545,1.57610045734099,69.5958554467743,0.0554073390553952,0.0536543551565288,1,1,
Corrected,90,1416761230,0.20107338974068,1.14689352962901,0.863351568953927,0.986428284059345,1.61699594551951,71.8690386830882,0.0526635182868913,0.0510634143203126,1,0,
Corrected,91,2013983897,0.217370766501325,1.13258549074392,0.916376299124939,1.0250280668267,1.56220663845992,69.1337888191569,0.0547464946228664,0.0512587716513652,1,1,
Corrected,92,635440037,0.224152657979384,1.12253667976299,0.954670486667223,0.984003638708302,1.57555591957948,70.7709251005211,0.0576002920780717,0.0529282593421624,1,0,
Corrected,93,1888817590,0.216528796607874,1.1606761034957,0.946881189867613,1.08957285069147,1.5861210233375,66.1597981624512,0.0584618380901312,0.0554265994932791,1,1,
Corrected,94,1151174456,0.221765415806379,1.16701248573885,0.852936843578246,1.07819619852487,1.62360892742386,70.2222611964547,0.0575884955801605,0.0520923612722641,1,0,
Corrected,95,2143219554,0.226397732656194,1.12261802946013,0.861456554089609,1.06559285556109,1.60132091299142,68.8129294034616,0.0567405619830662,0.0489848849432967,1,1,
Corrected,96,835391394,0.227801189894234,1.17728398253083,0.87384580711468,1.06906583621456,1.56150179071606,63.8975973280215,0.0580815775448168,0.0505445497526239,1,0,
Corrected,97,354638511,0.190265798661868,1.13769563635047,0.935924798521759,1.03715149257484,1.57622344289991,65.5090832859562,0.0541395106212431,0.0519125433960637,1,1,
Corrected,98,410397175,0.224159830383023,1.17650323388972,0.93383021900988,1.04831889037024,1.59268150142672,69.2183816090337,0.0596502447236964,0.0564302931985657,1,1,
Corrected,99,1651313530,0.217701002468172,1.14530895572529,0.859865552934645,1.04501210973382,1.60855062082946,69.427679034327,0.0536076886882149,0.0499325938761919,1,1,
Corrected,100,1985960047,0.203409079952415,1.17287065549588,0.869336569289049,0.999350166422929,1.59122966088055,70.0106991899484,0.0536365943361718,0.0507199881638372,1,0,
